Date,Time,Day,Weather,Temperature,Vehicle_Count,Average_Speed,Congestion
2026-03-27,11:00,Friday,Cloudy,24.9,796,53.9,Low
2026-03-27,12:00,Friday,Clear,27.8,1218,52.4,Medium
2026-03-27,13:00,Friday,Cloudy,28.1,1083,48.6,Medium
2026-03-27,14:00,Friday,Clear,28.3,863,52.4,Medium
2026-03-27,15:00,Friday,Fog,25.7,956,47.4,Medium
2026-03-27,16:00,Friday,Clear,25.2,955,54.1,Medium
2026-03-27,17:00,Friday,Clear,17.1,1829,41.9,High
2026-03-27,18:00,Friday,Clear,20.1,1832,39.2,High
2026-03-27,19:00,Friday,Clear,15.3,1661,42.0,High
2026-03-27,20:00,Friday,Rain,14.5,1355,48.3,Medium
2026-03-27,21:00,Friday,Clear,12.9,498,54.1,Low
2026-03-27,22:00,Friday,Rain,8.2,399,50.8,Low
2026-03-27,23:00,Friday,Clear,8.6,580,54.8,Low
2026-03-28,00:00,Saturday,Clear,10.8,176,51.9,Low
2026-03-28,01:00,Saturday,Clear,11.3,386,55.6,Low
2026-03-28,02:00,Saturday,Clear,10.8,347,55.0,Low
2026-03-28,03:00,Saturday,Clear,11.9,232,58.4,Low
2026-03-28,04:00,Saturday,Rain,15.0,364,57.2,Low
2026-03-28,05:00,Saturday,Cloudy,14.3,276,56.6,Low
2026-03-28,06:00,Saturday,Clear,19.6,317,60.1,Low
2026-03-28,07:00,Saturday,Clear,19.9,1146,47.7,Medium
2026-03-28,08:00,Saturday,Clear,21.0,1379,41.2,Medium
2026-03-28,09:00,Saturday,Rain,24.1,1026,54.1,Medium
2026-03-28,10:00,Saturday,Clear,26.4,619,53.2,Low
2026-03-28,11:00,Saturday,Clear,27.0,652,52.5,Low
2026-03-28,12:00,Saturday,Clear,29.6,805,48.2,Medium
2026-03-28,13:00,Saturday,Clear,29.6,569,51.7,Low
2026-03-28,14:00,Saturday,Clear,27.8,324,53.7,Low
2026-03-28,15:00,Saturday,Clear,28.2,681,50.1,Low
2026-03-28,16:00,Saturday,Cloudy,24.5,888,52.6,Medium
2026-03-28,17:00,Saturday,Clear,17.7,1779,39.5,High
2026-03-28,18:00,Saturday,Clear,21.4,1427,46.6,Medium
2026-03-28,19:00,Saturday,Clear,14.5,1151,47.8,Medium
2026-03-28,20:00,Saturday,Clear,10.2,1545,39.7,High
2026-03-28,21:00,Saturday,Rain,12.7,418,59.0,Low
2026-03-28,22:00,Saturday,Clear,8.9,723,51.8,Low
2026-03-28,23:00,Saturday,Rain,4.3,192,56.6,Low
2026-03-29,00:00,Sunday,Clear,6.0,222,56.2,Low
2026-03-29,01:00,Sunday,Rain,13.2,237,56.8,Low
2026-03-29,02:00,Sunday,Cloudy,10.2,329,57.6,Low
2026-03-29,03:00,Sunday,Clear,11.3,249,57.5,Low
2026-03-29,04:00,Sunday,Clear,12.3,263,55.1,Low
2026-03-29,05:00,Sunday,Clear,14.3,196,59.4,Low
2026-03-29,06:00,Sunday,Rain,18.6,340,57.5,Low
2026-03-29,07:00,Sunday,Clear,22.1,1002,51.8,Medium
2026-03-29,08:00,Sunday,Clear,22.2,974,54.9,Medium
2026-03-29,09:00,Sunday,Cloudy,25.7,971,54.4,Medium
2026-03-29,10:00,Sunday,Rain,28.0,188,50.0,Low
2026-03-29,11:00,Sunday,Cloudy,25.3,416,56.7,Low
2026-03-29,12:00,Sunday,Clear,28.2,676,51.6,Low
2026-03-29,13:00,Sunday,Cloudy,26.8,880,53.6,Medium
2026-03-29,14:00,Sunday,Clear,27.7,923,48.2,Medium
2026-03-29,15:00,Sunday,Clear,23.8,952,56.8,Medium
2026-03-29,16:00,Sunday,Cloudy,22.0,712,57.4,Low
2026-03-29,17:00,Sunday,Clear,22.2,1232,49.9,Medium
2026-03-29,18:00,Sunday,Clear,17.2,1190,49.0,Medium
2026-03-29,19:00,Sunday,Clear,16.0,1589,46.0,High
2026-03-29,20:00,Sunday,Clear,13.4,1356,50.2,Medium
2026-03-29,21:00,Sunday,Clear,8.9,537,49.5,Low
2026-03-29,22:00,Sunday,Clear,8.3,415,53.1,Low
2026-03-29,23:00,Sunday,Clear,8.3,560,51.9,Low
2026-03-30,00:00,Monday,Clear,8.9,355,55.4,Low
2026-03-30,01:00,Monday,Rain,8.7,481,55.1,Low
2026-03-30,02:00,Monday,Cloudy,10.6,182,56.5,Low
2026-03-30,03:00,Monday,Clear,10.8,449,53.0,Low
2026-03-30,04:00,Monday,Clear,12.0,408,58.3,Low
2026-03-30,05:00,Monday,Clear,15.3,591,55.8,Low
2026-03-30,06:00,Monday,Cloudy,20.3,389,58.8,Low
2026-03-30,07:00,Monday,Clear,20.1,1382,46.0,Medium
2026-03-30,08:00,Monday,Cloudy,20.1,1263,48.3,Medium
2026-03-30,09:00,Monday,Rain,24.7,1368,49.3,Medium
2026-03-30,10:00,Monday,Clear,28.2,970,49.6,Medium
2026-03-30,11:00,Monday,Clear,25.6,529,54.3,Low
2026-03-30,12:00,Monday,Clear,28.1,828,49.6,Medium
2026-03-30,13:00,Monday,Clear,26.5,937,55.1,Medium
2026-03-30,14:00,Monday,Cloudy,28.5,1124,41.7,Medium
2026-03-30,15:00,Monday,Clear,23.8,987,56.9,Medium
2026-03-30,16:00,Monday,Rain,22.9,760,53.4,Low
2026-03-30,17:00,Monday,Clear,18.7,1942,42.9,High
2026-03-30,18:00,Monday,Clear,18.3,1562,42.8,High
2026-03-30,19:00,Monday,Clear,13.6,1736,41.2,High
2026-03-30,20:00,Monday,Cloudy,13.5,1719,40.5,High
2026-03-30,21:00,Monday,Clear,10.2,715,53.3,Low
2026-03-30,22:00,Monday,Cloudy,10.2,376,57.1,Low
2026-03-30,23:00,Monday,Cloudy,7.1,670,52.2,Low
2026-03-31,00:00,Tuesday,Cloudy,6.8,464,55.6,Low
2026-03-31,01:00,Tuesday,Clear,4.9,387,59.5,Low
2026-03-31,02:00,Tuesday,Cloudy,12.2,443,58.5,Low
2026-03-31,03:00,Tuesday,Clear,9.9,181,58.9,Low
2026-03-31,04:00,Tuesday,Clear,10.7,266,59.3,Low
2026-03-31,05:00,Tuesday,Clear,15.1,406,63.9,Low
2026-03-31,06:00,Tuesday,Rain,18.5,214,61.3,Low
2026-03-31,07:00,Tuesday,Rain,23.0,690,51.1,Low
2026-03-31,08:00,Tuesday,Clear,18.7,1263,48.4,Medium
2026-03-31,09:00,Tuesday,Clear,25.0,1394,48.5,Medium
2026-03-31,10:00,Tuesday,Cloudy,25.8,1109,43.1,Medium
2026-03-31,11:00,Tuesday,Clear,24.7,866,50.9,Medium
2026-03-31,12:00,Tuesday,Cloudy,28.1,776,51.7,Low
2026-03-31,13:00,Tuesday,Fog,31.7,749,55.2,Low
2026-03-31,14:00,Tuesday,Clear,26.3,1026,51.1,Medium
2026-03-31,15:00,Tuesday,Clear,25.6,959,52.2,Medium
2026-03-31,16:00,Tuesday,Fog,23.2,767,46.9,Low
2026-03-31,17:00,Tuesday,Clear,25.8,1663,45.2,High
2026-03-31,18:00,Tuesday,Clear,17.0,1577,44.1,High
2026-03-31,19:00,Tuesday,Rain,12.2,1444,50.6,Medium
2026-03-31,20:00,Tuesday,Clear,11.2,1876,39.2,High
2026-03-31,21:00,Tuesday,Clear,12.5,838,50.5,Medium
2026-03-31,22:00,Tuesday,Clear,7.1,730,54.4,Low
2026-03-31,23:00,Tuesday,Clear,8.9,818,51.8,Medium
